3 3 0.55 0.55 4 4 2 1
3.11777 1.51736 1308
3.17285 1.42593 1310
3.22343 1.33259 1312
3.26952 1.23735 1314
3.31099 1.1405 1316
3.3476 1.04196 1318
3.37934 0.942064 1320
3.40617 0.840771 1322
3.42807 0.738189 1324
3.4451 0.634557 1326
3.4568 0.530559 1328
3.46404 0.425304 1330
3.46633 0.319458 1332
3.46369 0.213148 1334
3.45609 0.106494 1336
3.44356 -0.000370085 1338
3.42628 -0.107071 1340
3.40558 -0.213671 1342
3.38004 -0.32096 1344
3.34817 -0.426763 1346
3.31153 -0.531904 1348
3.27018 -0.636354 1350
3.22419 -0.739918 1352
3.1736 -0.842367 1354
3.11848 -0.943615 1356
3.05893 -1.04352 1358
2.99504 -1.1419 1360
2.92696 -1.23862 1362
2.85477 -1.33354 1364
2.77861 -1.4267 1366
2.69843 -1.51795 1368
2.61446 -1.60713 1370
2.52683 -1.69413 1372
2.43569 -1.77879 1374
2.3411 -1.86096 1376
2.24317 -1.94049 1378
2.14211 -2.01729 1380
2.03778 -2.09088 1382
1.93069 -2.16164 1384
1.82057 -2.22915 1386
1.70781 -2.29347 1388
1.59256 -2.35455 1390
1.47507 -2.41236 1392
1.35538 -2.46687 1394
1.23388 -2.51789 1396
1.11075 -2.56531 1398
0.986094 -2.60905 1400
0.859999 -2.64903 1402
0.732647 -2.68527 1404
0.604316 -2.71773 1406
0.47515 -2.74634 1408
0.345285 -2.77105 1410
0.214947 -2.79183 1412
0.0843141 -2.80866 1414
-0.0468762 -2.82087 1416
-0.177437 -2.82885 1418
-0.307634 -2.83359 1420
-0.437428 -2.83439 1422
-0.566606 -2.83119 1424
-0.695012 -2.82398 1426
-0.822468 -2.81279 1428
-0.948746 -2.79755 1430
-1.07369 -2.77829 1432
-1.19707 -2.75497 1434
-1.31899 -2.72756 1436
-1.43917 -2.6964 1438
-1.55683 -2.66128 1440
-1.67228 -2.6225 1442
-1.78536 -2.58008 1444
-1.89596 -2.53401 1446
-2.00386 -2.48434 1448
-2.10895 -2.43109 1450
-2.21105 -2.37437 1452
-2.30989 -2.31429 1454
-2.40558 -2.25085 1456
